Complaint ID,Date received,Product,Issue,Company,State,Consumer complaint narrative,narrative_word_count,c1_score,c1_label,c1_evidence_quotes,c1_human_override,c2_abs_code,c2_abs_amount,c2_rel_score,c2_rel_label,c2_psych_harm,c2_evidence_quotes,c2_human_override,c3_emotions_json,c3_tier_json,c3_inference_pattern_json,c3_evidence_quotes,c3_human_override,c4_score,c4_label,c4_use_type,c4_evidence_quotes,c4_human_override,review_status,reviewer_id,review_notes
15677405,2025-09-02,"Money transfer, virtual currency, or money service",Fraud or scam,WELLS FARGO & COMPANY,DC,"To Whom It May Concern, My name is XXXX XXXX, and I am appealing the denial of my fraud claim related to a scam in which I was clearly the victim. I would like to provide a detailed explanation of what happened : On XX/XX/year>2025, I received a phone call from XXXX from a man identifying himself as XXXX, claiming to be a Wells Fargo representative. He told me that {$870.00} had been stolen from my account. Under the XXXX  of believing my money was at risk, I followed his instructions. 
This individual had already gained access to my account. He used the same Wells Fargo verification number normally used to send me PINs, but I want to be clear : they did not call me for a PINthis was after they had already accessed my account, changed my debit card, and manipulated my information. That is why I was deceived and fell for this scam.

The fraudster exploited my vulnerability and convinced me to send funds through XXXX XXXX, which I had never even used before, under the false pretense that Wells Fargo would reimburse me ( Using the number XXXX for the request ). A total of {$1400.00} was attempted, but Wells Fargo fortunately stopped {$400.00} of it. However, I still lost {$1000.00}. 
As soon as I realized I had been scammed, I immediately reported the fraud to Wells Fargo, froze my account, and filed a police report. I have called Wells Fargo repeatedly and have remained consistent in my account of events. Despite all of this, my claim has been denied or delayed, and I still have not received a resolution. 
I want to emphasize : I did not knowingly authorize these transactions. 
I was misled and deceived by someone impersonating Wells Fargo. 
I took immediate and responsible steps to protect my account. 
I have been a responsible customer, and I have been XXXX  for over a year I would never voluntarily send {$1000.00} to anyone. 
This was fraudulent inducement and should not be treated as a legitimate, authorized transaction. I respectfully request that my case be fully reconsidered, escalated to a XXXX  investigator, and resolved in my favor. 
Thank you for your urgent attention to this matter. 
Sincerely, XXXX XXXX",374,,,,,,,,,,,,,,,,,,,,,,,,
15720247,2025-09-04,"Money transfer, virtual currency, or money service",Fraud or scam,"Paypal Holdings, Inc",FL,"On XX/XX/XXXX and continuing on XX/XX/XXXX, I was a scam victim. I searched the XXXX website because I kept getting requests to purchase and wanted to make sure my security was working for computer. I thought I was on the website and looked for a number but saw a chatbox so decided to try to get answer. The chatbox said they would have someone call me. The caller identified as there to check my acct. The guy then said I had been hacked and bank accounts were at risk. He requested access to my computer and he allowed. He took control of computer and had me very confused and wanted to check Paypal account. He showed me a screen that bank acct was hacked but I still did not give them access to bank accounts. The next day they called back and I got suspicious of a scam and found a number for XXXX and they had had no contact with me. I then changed all my passwords and locked my bank account. I notified Paypal that they were in my account right away. Then Paypal tried to collect {$970.00} from me because the money for that purchase was not in my bank account and they denied my dispute. I learned that there is a Crypto account in my name and the purchased crypto was sitting in that account. I asked Paypal to move the money to satisfy the debt the scammer created. The agent tried to walk me through the sell process but my account was locked due to the outstanding debt from the purchase. Paypal wants me to pay cash for the debt and then sell the crypto. I explained that I am XXXX XXXX XXXX, live on social security and I do not have {$970.00} so they need to sell the crypto to satisfy the debt. They will not do that. I feel like I am being scammed again. They even suggested I go to friends or family for the money which is not an option. but they will not unlock the account so I can transfer the money. I have sent two unanswered emails to their legal department. I explained that I don't want anyone to lose money and I am not trying to cheat Paypal. I just want them paid. I didn't even know I had a crypto account and don't even understand how it works but value fluctuates and the account was up over {$1000.00} and now is down to {$910.00}. Is there anyway you can help me get Paypal to transfer these funds to settle the debt. If there is a small discrepancy in amount, I will try to pay it but can't pay {$970.00} that I did not even know I was incurring. I also reported the scam to the FTC right away will all the info I had but this was before I realized the crypto purchase was made. Thank you.",490,,,,,,,,,,,,,,,,,,,,,,,,
15740629,2025-09-05,"Money transfer, virtual currency, or money service",Fraud or scam,"BANK OF AMERICA, NATIONAL ASSOCIATION",CA,"This scam has caused me a lot of suffering. I was threatened by the scammer for over XXXX months, which has caused serious damage to me. Now, not only am I affected, but also my family. My XXXX  urgently needs dental treatment and her health is declining, yet these funds were never recovered. I also need to see a doctor regarding potential XXXX XXXX, and I can not afford to keep waiting without resolution. In addition, I have just graduated from college and am still in the process of seeking employment, which makes this financial harm even more devastating. 

This is my third complaint regarding the mishandling of my fraud claim with Bank of America ( approx. {$130000.00} ) I originally submitted the first case under CFPB ID XXXX ( submitted XX/XX/year> ) after Bank of America told me my case would be followed up within XXXX  days and processed within XXXX  days. However, by XX/XX/XXXX, there was no official response. When I called, I was told only that the funds could not be recovered due to insufficient balance in the recipients account and let me wait up to XXXX  days. 

Even one account used to defraud me ( approx. {$50000.00} ) remained active and accessible for at least XXXX days after I filed police reports with both XXXX and XXXX XXXX Police. 

Later, Bank of America sent me an email assigning a contact person and phone number for updates. I called on XX/XX/XXXX and XX/XX/XXXX ( XXXX days apart ). Both times, my calls went straight to voicemail. I left messages requesting progress updates and offering more information if needed. They promised to respond within XXXX hours, but I never received a call or email. Not once did they proactively inform me of the progress. 

I then filed a second CFPB case ( XXXX ) on XX/XX/XXXX. Now, after exactly 90 days from the opening date, Bank of America has closed the claim without providing any documented investigation or explanation, only a denial letter notifying me that the case was closed. 

This shows a systemic failure : no transparency, no accountability, and no meaningful effort despite the significant financial harm. Because of Bank of Americas lack of transparency and negligence in handling my fraud claim, I request that they provide at least partial financial compensation for the damages I suffered.

Require Bank of America to : 1. Provide full documentation of their XXXX investigation, including actions taken and contacts made.

2. Reopen and re-examine this case 3. Accept accountability for their failure to communicate and for leaving fraudulent accounts active.

4. Offer partial financial restitution as compensation for the losses I suffered due to their lack of transparency and negligence.",451,,,,,,,,,,,,,,,,,,,,,,,,
15752875,2025-09-05,"Money transfer, virtual currency, or money service",Fraud or scam,Chime Financial Inc,GA,On the XXXX of XXXX I was informed by an email that my chime deposit account in my time of credit builder accounts would be closing on XX/XX/XXXX of 2025 due to unusual activity and any funds left on my account will be by your account closer check within 30 days of closure of account on the XXXX of XXXX I received an email with a response from a claim with the consumers financial protection bureau and closing a response from time stating that they had sent me a check for the amount of {$1500.00} and that my check will take up to XXXX business days to arrive to me so no later than XXXX the XXXX I should have received the check in the mail waiting all the way until XX/XX/XXXX to contact them actually but a few days past XX/XX/XXXX to contact them and find out why my check hadn't came yet upon contacting them I was advised that the check had already been cashed only 6 days later after it was just sent to me time is refusing to let me speak to someone over the phone they keep sending me to wait for a email response and in the email response the person keeps telling me that there's nothing that they can do in order to get my check sent back out to me when there is a process that must take place in order for the bank where the check was cashed into to refund the check and send it back to my bank account so that time can then reissue the funds in a check and have it sent to me there has to be a claim initiated by the bank sender of the check chime is telling me that I need to get in contact with XXXX XXXX XXXX XXXX XXXX XXXXXXXX is basically telling me that I need to tell time to get on the phone with them to confirm everything that needs to be done so that there is no misconception time refuses to do so so therefore I am stagnant and stuck waiting on my money yet again I need my money now,363,,,,,,,,,,,,,,,,,,,,,,,,
15866942,2025-09-11,"Money transfer, virtual currency, or money service",Fraud or scam,"SOFI TECHNOLOGIES, INC.",TN,"On XX/XX/year> I was looking on XXXX to buy tickets to the XXXX concert in XXXX. I found someone who allegedly had XXXX tickets to the concert, and they agreed to sell them for {$170.00} each. The person asked me for my email, and they supposedly sent the tickets via a "" XXXX '' file from the email address "" XXXX '' ( attached "" Scammer Email '' ). I clicked on the file, and the supposed tickets were added to my XXXX XXXX  ( attached "" XXXX XXXX Tickets '' ). This looked extremely realistic, so I started sending the money via XXXX. She said her "" boyfriend '' would request me via XXXX, and I could send the money ( attached "" Scammer XXXX  Requests '' ). A XXXX account by the name of XXXX XXXX requested {$170.00} 3 times, and I accepted XXXX of those requests. I received an email ( attached "" Payment in Progress Email '' ) that mentioned the payment was in progress because the "" bank or credit union hadn't deposited the funds ''. That seemed a bit off, but I've had this happen before, so I let the seller know via XXXX. They said I could send the money via XXXX for the second ticket. I tried to send the amount for this ticket ( attached "" XXXX XXXX '' ) and received an email ( attached "" XXXX XXXX '' ) stating "" for your protection, payment was refunded ''. I tried again, and the same thing happened. The seller told me that maybe the amount was the problem and that I should send {$75.00} instead. I also found that the name of the account holder on XXXX was "" XXXX XXXX ''. The number of red flags started adding up at this point, so I decided to contact XXXX  XXXX  directly. I confirmed with a customer service representative that the tickets weren't real because they would show on my XXXX  account, and the transfer would've taken place via that account instead. I notified the seller about this, and they blocked me ( attached "" Scammer Conversation '' ). I immediately filed a claim with SoFi, the bank my XXXX account was connected to, and a few days later I received an email with a denial ( attached "" SoFi Initial Claim Denied '' ). I appealed the denial and provided more information, but I also received a denial to that appeal ( attached "" SoFi Decision '' ).",418,,,,,,,,,,,,,,,,,,,,,,,,
15993109,2025-09-17,"Money transfer, virtual currency, or money service",Fraud or scam,"BANK OF AMERICA, NATIONAL ASSOCIATION",CA,"On XX/XX/year>, at XXXX pm, My friend sent me {$440.00} through XXXX from his XXXXXXXX XXXX  account. He received the confirmation that the money has been posted to receivers account. The confirmation code for the money he sent is XXXX. At the same time, I received the text from Bank Of America that He sent {$440.00}. But that amount has never been posted into my account. I contacted Bank of America Customer Service via call and text, they said that there is no trace of that amount in my account. And they said I should Contact XXXX XXXX, as they are the one sending it. We opened claim with XXXX XXXX but they denied because, it says posted in my friends account. I contacted Bank of America again, they said the same thing. So me and my friend went to XXXX XXXX with the denial letter. We should both our accounts and the letter to one of their associates and she noticed the problem. So she contacted their support team in front of us and told her everything. The Support team associate said that there is no trace of transaction in XXXX  department. But she opened the claim again on our request and said that we should visit Bank of America, because sometimes, the bank holds the money. So we went to Bank of America next day, at first they said they can not help us because they dont deal with the XXXX transfers in the bank. But later they checked my account activity and told me that I have to call the fraud department to report this and theyll be able to help. I called the fraud department of Bank of America, they said they cant report the transaction because they dont see it in the account. After a few days, we received the letter from XXXXXXXX XXXX saying the investigation team denied the claim again. I have been calling and visiting both the banks back and forth, but I am not able to get any help. This complaint includes both the denial letters, confirmation code of the transaction, confirmation email received by the sender, and confirmation text received by the receiver.",363,,,,,,,,,,,,,,,,,,,,,,,,
16039722,2025-09-19,"Money transfer, virtual currency, or money service",Fraud or scam,Chime Financial Inc,IA,"XX/XX/XXXX XXXX Chime sent fraud alert text- {$580.00} @ XXXX XXXX XXXX was it me? I replied No @ XXXX Calls from Chime financial XXXX started coming in @ XXXX I missed 1st 3 calls because busy at work next 5 calls dropped within roughly 30 seconds finally next call was almost 17 minutes agent was XXXX confirming XXXX transaction was not me Correct, then she said she blocked card for me and asked if I gave anyone access to account or have an XXXX? Both answers were No XXXX said someone in XXXX XXXX  with an XXXX had complete access to my account and to lock them out we'd have to reset my account. XXXX She had me move Savings ( {$1100.00} ) to Checking XXXX Credit Builder ( {$660.00} ) to Checking total in Checking is now {$2300.00} She said Checking goes to XXXX through pay anyone Call dropped XXXX XXXX XXXX me back checking goes to XXXX through pay anyone when asked what it's for put Case ID XXXX it takes about half hour for account to reset then money will be back in there. XXXX After work checked account no money then checked emails and seen that money went to an XXXX XXXX XXXX And she claimed it at XXXX ( which was 2 minutes after it was sent ) while I was still on the call with XXXX! XX/XX/XXXX checked account when got up still no money Called Chime Support to report fraud & dispute transfer. XXXX dispute XXXX filed XXXX XXXX email received determination was made -Denied XXXX I called Chime to get documentation used in dispute. Can take up to 10 days to get email with documents. XX/XX/XXXX XXXX email received with documents used, it was only questions & answers from when I reported it, and some left blank because I couldn't understand what agent was saying to me so he moved on to next question. XX/XX/XXXX XXXX dispute reopened,, sent in XXXX screenshots of texts, calls, & emails with Chime showing I was talking to them to protect t my account when everything happened. 
XX/XX/XXXX email received determination was made -Denide no error occurred XX/XX/XXXX I will be calling Chime again to request documents used for the dispute.",376,,,,,,,,,,,,,,,,,,,,,,,,
16175945,2025-09-25,"Money transfer, virtual currency, or money service",Fraud or scam,"BANK OF AMERICA, NATIONAL ASSOCIATION",SC,"On XX/XX/year> I was contacted by a male identifying himself as being with the XXXX XXXX Sheriffs Office. This individual had my name, address and my husbands name, address, date of birth. He stated that my husband had been arrested and gave me citation numbers and stated that I needed to send XXXXXXXX XXXX  of bail which would be held until Monday XX/XX/year> when he returned for a hearing. After sending this money. He then stated there was an additional amount that was required for an ankle monitor and would need to be paid before he could be released. I sent the additional XXXX XXXX Then he attempted to get me to send additional funds for paperwork and processing at which point I stated I wanted to come in and speak to them in person. He became increasingly verbally aggressive, threatening me that I was now attached to my husbands case and would be held in contempt of court and arrested if I did not send the additional money. I hung up at this point and called the non-emergency number for our county sheriffs department who confirmed that no one by the callers name worked for them and that I had likely been the victim of a scam. I immediately contacted XXXX XXXX XXXX  who oversees XXXX XXXX who stated that they could not do anything and I would need to dispute the transaction with my bank. I immediately completed the dispute process with Bank of America, ( claim ID XXXX and claim ID XXXX ) including copies of transaction numbers, police reports, phone call logs and contact information for the police officer handling the case. They have closed the dispute and are unable to refund the transaction stating that it was legitimate despite supplied evidence displaying that I was scammed by someone misrepresenting themself as a police officer.",309,,,,,,,,,,,,,,,,,,,,,,,,
16367718,2025-10-04,"Money transfer, virtual currency, or money service",Fraud or scam,"Block, Inc.",MN,"On XX/XX/year>, I placed an order with XXXX  for their XXXX flashlight ( XXXX lumens ) and rechargeable lithium-ion battery, totaling {$150.00}, paid via Cash App. What I received was not the product advertised, and the shipment raised serious concerns about safety, misrepresentation, and environmental compliance. 

Instead of the XXXX  XXXX, I received a generic, unbranded flashlight labeled XXXX XXXX that is non-functional, incompatible with the battery, and lacks internal contact springs. The lithium-ion battery was shipped without proper insulation or compliant packaging, violating U.S. Department of Transportation ( DOT ) and International Air Transport Association ( IATA ) regulations for hazardous materials. The parcel was routed through third-party handlers and bore a shipping label referencing a completely unrelated recipient and address.

USPS tracking confirmed that the package was held due to unpaid postage, and the delivery address did not match the one I provided. This constitutes a clear fulfillment error, and the merchant has refused to issue a refund despite multiple requests and documentation. 

I submitted a formal dispute and appeal to Cash App, including : Photos of the incorrect flashlight and battery USPS tracking logs showing unpaid postage and delivery failure Email correspondence with XXXX  confirming the item was not the XXXX Evidence of unsafe packaging and misrouting Despite this, Cash App denied my appeal. This decision contradicts their Buyer Protection Policy, which covers items not received, not as described, and unsafe goods. 

This transaction violates multiple federal laws and consumer protections : 15 U.S. Code 45 Deceptive practices under the Federal Trade Commission Act 16 CFR 238.2 False advertising and misrepresentation Consumer Product Safety Act ( CPSA ) Unsafe product delivery and failure to meet safety standards DOT/IATA Lithium Battery Shipping Regulations Improper packaging of hazardous materials USPS Parcel Handling Regulations Misrouted and unpaid postage As a consumer, I feel deeply betrayed. I paid for a premium product and received a dangerous, misrepresented item. Ive exhausted all reasonable channels to resolve this, and I am now turning to the CFPB for intervention.",335,,,,,,,,,,,,,,,,,,,,,,,,
16391704,2025-10-06,"Money transfer, virtual currency, or money service",Fraud or scam,FIFTH THIRD FINANCIAL CORPORATION,OH,"Office of the Comptroller of the Currency XXXX XXXX XXXXXXXX XXXX XXXXXXXX XXXX, TX XXXX Subject : Complaint Regarding 5/3rd Bank Account Closure and Fund Issues Dear Office of the Comptroller of the Currency, I am writing to formally submit a complaint against 5/3rd Bank regarding the recent closure of my account and ongoing issues with my funds. 

On XX/XX/year>, I deposited a cashier 's check into my account. However, on XX/XX/XXXX, I was notified that my account had been closed due to alleged suspicious activity. While I understand the importance of safeguarding against fraud, I am concerned about the lack of communication from the bank and the inadequate handling of my situation. 

As of today XX/XX/XXXX, I have yet to receive my funds, and my attempts to reach 5/3rd Bank have largely gone unanswered. During a visit to the XXXX XXXX, I was subjected to aggressive questioning about the source of the cashier 's check, which I found distressing and unprofessional. 

I am also apprehensive that this incident may be reported as a threat to me because I was threatened by some members of the bank whenever I visited the branch despite having done nothing wrong.

I seek your assistance with the following : 1. An investigation into 5/3rd Bank 's actions regarding the closure of my account and their procedures.

2. Support in recovering the funds associated with my cashier 's check.

3. Guidance on preventing any negative reports to other financial institutions related to this matter.

I believe my rights as a consumer have not been upheld, and I trust that your office can help facilitate a fair resolution. I am prepared to provide any additional documentation that may be needed to support my case.

Thank you for your attention to this matter. I look forward to your prompt response and assistance. 

Sincerely, XXXX XXXX",308,,,,,,,,,,,,,,,,,,,,,,,,
16751143,2025-10-22,"Money transfer, virtual currency, or money service",Fraud or scam,"Block, Inc.",KS,"I was the victim of an organized online puppy scam that used Cash App to collect multiple fraudulent payments totaling approximately {$6100.00}. Despite providing screenshots and proof showing that no puppy or services were ever delivered, Cash App denied my dispute and refused to re-investigate. This was a clear case of fraud-induced payments, not a buyers remorse issue. I am requesting that Cash App reopen my case, classify it correctly as fraud under the Electronic Fund Transfer Act, and issue a full refund. 

Despite this evidence, Cash App closed my dispute stating that I received the Cash App sent a message saying they had completed my request for documentation and would take no further action. They refused to explain their reasoning or reopen the case, even though I provided screenshots showing that the seller and fake delivery agency scammed me. 

Dates : XX/XX/XXXX. First payment. Down payment for the dog to be placed on hold for me. It was XXXX. 
XX/XX/XXXX. Second payment. Final payment for the dog before I even picked her up. It was XXXX. 
XX/XX/XXXX. Third payment. Said the dog needed a food payment. I sent XXXX dollars more. 
XX/XX/XXXX. Said she needed payments for final vaccinations, still no dog. Paid XXXX She said asked for a XXXX payment because apparently the dog swallowed something. I helped out by only paying XXXX on XX/XX/XXXX and another XXXX on XX/XX/XXXX. 
I had asked my dog to be picked up on XX/XX/XXXX. Well the night before her pick up, she apparently had an emergency and we could not pick up our puppy. She said she would contact an agency to bring us our puppy. The agency had asked for thousands of dollars more. 
XX/XX/XXXX. We were asked to pay for a crate air conditioned transport crate for XXXX. 
Now they wanted us to pay insurance. XXXX, XXXX, XXXX. The lady we had bought the dog from said she would help pay. She said that I only needed to pay XXXX dollars and she would cover the rest for the XXXX. Well she ended up saying that we took too long and the only insurance plan we can go with is the XXXX. 
So she asked me to pay XXXX on top of the XXXX. 
XX/XX/XXXX. The payment for the crate was XXXX. 
XX/XX/XXXX. The other payment for the crate XXXX. 
Now they asked for XXXX dollars for a nanny fee. 
XX/XX/XXXX. XXXX dollars sent for the nanny fee and told this was the last fee. 
They ended up calling me saying since the dog was with them for extra days they needed XXXX for a 3 day nanny fee XX/XX/XXXX. XXXX dollars was sent for the additional nanny fee and again I was told this was the final payment. It was sent in increments of XXXX. 
Now the dog ended up with XXXX after they said the nanny fee was the last payment and requested another XXXX. I ended up in an argument with the breeder on how I still havent gotten my puppy and she said she would pay half to ensure, I got my puppy. 
XX/XX/XXXX. The last payment I sent was XXXX. In increments of XXXX, XXXX and XXXX. 
And now XXXX said she didnt have the other XXXX and tried to get me to pay. Thats when I stopped responding blocked both and reported them. I also reported my card stolen and filed the disputes on XX/XX/XXXX when my payments were done pending. Along with the other ones in XXXX. 
I have provided the proof that I think is very important to the case, I have tons more proof if needed.",606,,,,,,,,,,,,,,,,,,,,,,,,
16983316,2025-11-03,"Money transfer, virtual currency, or money service",Fraud or scam,WELLS FARGO & COMPANY,NV,"On XX/XX/XXXX at XXXX XXXX, I received a call from Wells Fargo phone number, XXXX ( XXXX ) XXXX, they tell me that they are concerned about a fraudulent transaction on my XXXX account and wanted to verify. I can not verify, so they say they have to send me over to another department, but first they are going to send me a code I will need. They send me over the code on number, XXXX, that they had previously used to verify with me before. Once at the other department, I am told to send over a XXXX for {$3500.00} in order to cancel out the fraudulent XXXX, which in turn wipes out my bank account to negative balance causing the overdraft balance, which hit my credit card. They send me to their manager and then place me on hold until after 45 minutes it hung up. 

I immediately called back the XXXX ( XXXX ) XXXX. The customer service person from Wells Fargo, informed me I was scammed. He was apparently aware this often happens. He took my information down and told me that in 10 days I would be getting my money back and the XXXX department was closed and I could call tomorrow to check in with the case. He also informed me that Well Fargo would never call me. 

I call back the next morning on XX/XX/XXXX. I was told they had my information and were working on my case and it would take 10 days to get my money back and my overdraft charges would be all corrected. I waited for 10 days and then called on XX/XX/XXXX. 

I spoke with first customer agent on Wells Fargo on XX/XX/XXXX. She let me know that I will not be getting my money back. That I was missed informed and that this happens often. I asked why as a customer for 27 years I was not made aware of this type of fraud and was not told I may not get my {$3500.00} back. She eventually hung up on me after I had requested to speak to her manager. 

I called back and spoke with another customer service rep, to only be taught on how to avoid being scammed. But then he tells me that sometimes Wells Fargo will call me. When I told him that the first customer service person told me Wells Fargo would never call me. So, I told him as a consumer I have no idea what is the truth. How do I know it wasn't someone inside Wells Fargo that did this Scam in the first place. Please help, as I am a single father and being out this money around the holidays has put me in a bad spot.",459,,,,,,,,,,,,,,,,,,,,,,,,
16989439,2025-11-03,"Money transfer, virtual currency, or money service",Fraud or scam,"Block, Inc.",FL,"XX/XX/XXXX Received email from CashApp company that they would not be reimbursing us for our claim. I have tried responding to the email and all messages get returned to me. I have been unable to reach a supervisor or anyone that will help me. 

XX/XX/XXXX My husband and I were working with a car dealership ( XXXX XXXX XXXX XXXXXXXX ) out of XXXX XXXX, Alabama regarding purchasing a XXXX XXXX. Our contact at the dealership was "" XXXX '', who we later found out wasn't even a salesperson at this dealership. XXXX and my husband spoke numerous times, XXXX created and sent us an invoice for the vehicle and delivery was scheduled to XXXX, Alabama ( the halfway point for us and the dealership 's drivers. Before delivery could be confirmed, we were told that 35 % of the trucks cost must be put down as deposit, so we received an invoice via CashApp for {$380.00} to be sent to XXXX XXXX ( who we were told was the finance representative at the dealership ). The {$380.00} was sent via CashApp on XXXX, XXXX to XXXX XXXX XXXX $ XXXX ), and as soon as the deposit was received, we were contacted by XXXX XXXX to schedule delivery for XXXX on XX/XX/XXXX. My husband and I, plus our XXXX children, drove an hour to XXXX, XXXX  and waited for several hours for the 2 drivers and the truck to arrive, but they never showed up. Even throughout our drive to XXXX, we remained in contact with XXXX and were told the drivers were on their way, had stopped for fuel, etc, but contact stopped at XXXX when delivery was supposed to be made. At this time, we tried multiple times to get in touch with him, but never could reach by phone or text. At XXXX, we made the trip back home and called our local sheriff 's department. An XXXX with the XXXX XXXX XXXX XXXX Department came out to our home and a police report was filed on XX/XX/XXXX. I have provided the CashApp support team with a full description of the scam as well as the police report number, and I also requested a supervisor, but have been unable to get anyone to help me. I received an email stating they would not be refunding us the {$380.00} and I would like to dispute this and get additional help to recover our money lost.",408,,,,,,,,,,,,,,,,,,,,,,,,
16991062,2025-11-03,"Money transfer, virtual currency, or money service",Fraud or scam,AMERICA FIRST FEDERAL CREDIT UNION,UT,"On XX/XX/year> I got a text message saying that there was a XXXX payment through my account around {$2000.00} in which was caught as suspicious. Just below that paragraph there was a part that said did you authorize this payment reply YES or NO. I replied no, then got a text message almost instantly saying that someone will get ahold of me. Then got a phone call which I was unable to answer at that time. I called back a couple minutes later stating that Im returning a call about a fraud charge through my account. The person on the other side of the phone seemed aware of what was happening and then told me if theres anything that I couldve done to get a fraud charge. I said no, and they said that when I go get gas to go inside and pay instead of using the pay option outside because of scammers. Then said he was looking at my account to see where the XXXX payment came from where he said it was located in XXXX Florida and asked if anyone in the area could get into my account where I said no. He then said ya makes sense because that address is pretty far from where you are. He then transferred me to another representative. I was on the phone for about XXXX minutes with this man. The phone-call was then picked up by this new person to help me further. He firstly asked if the most recent 5 charges in my account looked correct, and when I said yes he said that it was a good thing and that they caught it in time before the XXXX charge was able to go through. They then asked to make sure that my checking and savings accounts also looked alright and when I said yes they said ok good youre seeing what Im seeing. They then asked about the text I got about the XXXX charge and to see if it added up to the three charges that they can see, and I said yes. The man then said that he could either get rid of XXXX on my account or they could do this refund payment thing to secure my XXXX account, I said I would rather do the secure thing because I use XXXX quite frequently. They gave me step by step instructions on what I needed to do. They then gave me a number, XXXX, which they claimed was my report number and to put that in the XXXX along with the name XXXX XXXX who was the case manager for that report. They gave me the first charge amount, {$850.00}, and said that I needed to send that to this case worker and that once it goes through that itll be transferred back into my account. I was put on hold for a while and then got taken off and said that they were 75 % done with the retransfer. And about XXXX minutes after that I was hung up on and the money was out of my account. I tried to call the number back ( XXXX ) but would go straight to voicemail. Then I called my bank ( XXXX ) and filed a dispute.",543,,,,,,,,,,,,,,,,,,,,,,,,
17192243,2025-11-12,"Money transfer, virtual currency, or money service",Fraud or scam,"Paypal Holdings, Inc",GA,"I reached out to a organization for rent assistance and they told me they would need a copy of my lease, proof I was falling behind in rent, or proof I needed help with bills which I sent in rent receipt. I was told they would give me XXXX dollars but I had to send in {$60.00} to a cryptocurrency app called XXXX. I was told I had to clear a XXXX within my state into a escrow account to receive the money they were trying to give me. I made the deposit and when everything was processed they told me I had to pay a additional {$60.00} because the amount I sent in was not enough they said I had to send in {$68.00} more dollars to the funds I did not send in extra money. I blocked the person on XXXX and reported the business. The person I spoke with was name XXXX. He asked me when he obtained my personal information what bank would I like to use I gave him my account information with a outside bank I used I'm going to have to close it so he will not try to hack my account. I was scammed. I reported this to FBI. I want my money back. I made purchase on PayPal I was charged {$61.00}.. I filed a dispute within proper timing and PayPal denied my dispute. I feel PayPal made a unfair decision on my dispute. The transaction date is XX/XX/year>. The transaction ID is XXXX. PayPal should help ppl when their customers get caught up in situations like this not allo the crooks get away with their bad behavior. This {$60.00} I lost I could of used for something else important times are hard. I need a supervisor in the dispute department to overlook my problem because the issue didn't resolved with regular workers.",312,,,,,,,,,,,,,,,,,,,,,,,,
17682281,2025-12-03,"Money transfer, virtual currency, or money service",Fraud or scam,"Block, Inc.",AR,"Cash App account fraudulent activities include money transfer requests from my Cash App account to my checking account at Bank XXXX XXXX. I block each vendor after a transaction is completed and unblock the vendor if I require another transaction. There are only XXXX contacts for sending and receiving money. My son is XXXX and a former partner is another. All fraudulent transactions have been done by using digital wallet card numbers issued to me by Bank XXXX XXXX. These digital card numbers are issued to the customer by Bank XXXX XXXX for use until a physical debit card replacement is received via usps mail. I never used because these digital card numbers because I dont know how. I have other means by which to financially support myself during the typical 7 day wait period for the new debt card. 
Every fraudulent transaction was done by using the Bank XXXX XXXX XXXX wallet card number ending in XXXX. This card was never used by me to set up or link with my Cash App account. The card number ending in XXXX has been hacked from other personal sources. When I contacted Cash App about the questionable transactions, Cash App representative told me to XXXX Bank XXXX XXXX since my linked checking account is with them. I did this and Bank XXXX XXXX could not find the fraudulent debited transactions. There were no debits from card ending in XXXX however my account did reflect the debited amount in my balance as coming from a Cash App request for money transfer to Cash App account. Further, there is a negative balance for my Cash App account. And my account is currently inactive. To further raise suspicions my sons Cash App statements are listed and visible on my individual Cash App account. Why? The second contact also has a Cash App account however his statements are not listed nor visible on my individual account. 
The discrepancies are convoluted.",325,,,,,,,,,,,,,,,,,,,,,,,,
